Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ts2,Chrome 114.0.0.0,,,2023-06-30 14:32:58,2023-06-30 14:33:49,51.136s,PASSED
,,,,,,,
Test Cases/Login/Doauto,Chrome 114.0.0.0,,,2023-06-30 14:32:59,2023-06-30 14:33:16,17.081s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-30 14:33:00,2023-06-30 14:33:06,5.362s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:33:06,2023-06-30 14:33:07,1.502s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:33:07,2023-06-30 14:33:09,1.701s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-06-30 14:33:09,2023-06-30 14:33:09,0.542s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-30 14:33:09,2023-06-30 14:33:11,2.010s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-06-30 14:33:11,2023-06-30 14:33:13,1.766s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:33:13,2023-06-30 14:33:16,3.181s,PASSED
,,,,,,,
Test Cases/Login/Example,Chrome 114.0.0.0,,,2023-06-30 14:33:16,2023-06-30 14:33:26,10.131s,PASSED
"openBrowser(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:33:18,2023-06-30 14:33:21,3.316s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:33:21,2023-06-30 14:33:22,1.142s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-06-30 14:33:22,2023-06-30 14:33:23,0.530s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-06-30 14:33:23,2023-06-30 14:33:23,0.159s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-30 14:33:23,2023-06-30 14:33:24,1.754s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-06-30 14:33:24,2023-06-30 14:33:25,0.762s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:33:25,2023-06-30 14:33:26,1.259s,PASSED
,,,,,,,
Test Cases/Login/manager,Chrome 114.0.0.0,,,2023-06-30 14:33:26,2023-06-30 14:33:49,23.011s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-30 14:33:27,2023-06-30 14:33:30,2.358s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:33:30,2023-06-30 14:33:31,1.451s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:33:31,2023-06-30 14:33:33,1.685s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 114.0.0.0,,,2023-06-30 14:33:33,2023-06-30 14:33:33,0.527s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:33:33,2023-06-30 14:33:34,0.855s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Chrome 114.0.0.0,,,2023-06-30 14:33:34,2023-06-30 14:33:36,1.291s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Chrome 114.0.0.0,,,2023-06-30 14:33:36,2023-06-30 14:33:36,0.833s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:33:36,2023-06-30 14:33:37,0.582s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""8765"")",Chrome 114.0.0.0,,,2023-06-30 14:33:37,2023-06-30 14:33:38,1.027s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:33:38,2023-06-30 14:33:39,0.528s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Open Account""))",Chrome 114.0.0.0,,,2023-06-30 14:33:39,2023-06-30 14:33:39,0.371s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Customer Name---       Hermoine G_fc2164""), ""4"", true)",Chrome 114.0.0.0,,,2023-06-30 14:33:39,2023-06-30 14:33:41,2.129s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_XYZ Bank/select_---Currency---       Dollar      Pou_e54511""), ""Pound"", true)",Chrome 114.0.0.0,,,2023-06-30 14:33:41,2023-06-30 14:33:42,1.252s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Process""))",Chrome 114.0.0.0,,,2023-06-30 14:33:42,2023-06-30 14:33:43,0.720s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Customers""))",Chrome 114.0.0.0,,,2023-06-30 14:33:43,2023-06-30 14:33:43,0.170s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Delete""))",Chrome 114.0.0.0,,,2023-06-30 14:33:43,2023-06-30 14:33:44,0.953s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-06-30 14:33:44,2023-06-30 14:33:45,0.503s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""kjh"")",Chrome 114.0.0.0,,,2023-06-30 14:33:45,2023-06-30 14:33:46,0.937s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""hbgt"")",Chrome 114.0.0.0,,,2023-06-30 14:33:46,2023-06-30 14:33:47,0.880s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""))",Chrome 114.0.0.0,,,2023-06-30 14:33:47,2023-06-30 14:33:47,0.395s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Post Code_form-control ng-untouched n_322706""), ""gt"")",Chrome 114.0.0.0,,,2023-06-30 14:33:47,2023-06-30 14:33:48,0.877s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer_1""))",Chrome 114.0.0.0,,,2023-06-30 14:33:48,2023-06-30 14:33:48,0.514s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:33:48,2023-06-30 14:33:49,1.172s,PASSED
