Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ts2,Chrome 114.0.0.0,,,2023-07-04 07:46:54,2023-07-04 07:47:32,38.251s,PASSED
,,,,,,,
Test Cases/Login/Doauto,Chrome 114.0.0.0,,,2023-07-04 07:46:54,2023-07-04 07:47:05,10.832s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-04 07:46:55,2023-07-04 07:46:58,3.225s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-07-04 07:46:58,2023-07-04 07:47:00,1.795s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-07-04 07:47:00,2023-07-04 07:47:01,1.400s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-07-04 07:47:01,2023-07-04 07:47:02,0.533s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-04 07:47:02,2023-07-04 07:47:03,1.630s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-07-04 07:47:03,2023-07-04 07:47:04,0.794s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-04 07:47:04,2023-07-04 07:47:05,0.891s,PASSED
,,,,,,,
Test Cases/Login/Example,Chrome 114.0.0.0,,,2023-07-04 07:47:05,2023-07-04 07:47:14,8.884s,PASSED
"openBrowser(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-07-04 07:47:05,2023-07-04 07:47:08,2.934s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-07-04 07:47:08,2023-07-04 07:47:10,1.694s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-07-04 07:47:10,2023-07-04 07:47:11,0.521s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-04 07:47:11,2023-07-04 07:47:11,0.174s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-04 07:47:11,2023-07-04 07:47:12,1.633s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-07-04 07:47:12,2023-07-04 07:47:13,0.427s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-04 07:47:13,2023-07-04 07:47:14,1.022s,PASSED
,,,,,,,
Test Cases/Login/manager,Chrome 114.0.0.0,,,2023-07-04 07:47:14,2023-07-04 07:47:32,18.021s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-04 07:47:14,2023-07-04 07:47:16,1.601s,PASSED
