Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-25 10:56:47,2023-07-25 11:00:40,3m - 52.590s,FAILED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-25 10:56:48,2023-07-25 10:58:45,1m - 57.196s,FAILED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-25 10:56:48,2023-07-25 10:56:51,2.697s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-25 10:56:51,2023-07-25 10:56:53,2.220s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-25 10:56:53,2023-07-25 10:56:53,0.165s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-25 10:56:53,2023-07-25 10:56:54,0.605s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-25 10:56:54,2023-07-25 10:57:03,8.810s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-25 10:57:03,2023-07-25 10:57:08,4.954s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-25 10:57:08,2023-07-25 10:57:12,3.957s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-25 10:57:12,2023-07-25 10:57:14,1.983s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-25 10:57:14,2023-07-25 10:57:16,2.054s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 114.0.0.0,,,2023-07-25 10:57:16,2023-07-25 10:57:18,1.977s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 114.0.0.0,,,2023-07-25 10:57:18,2023-07-25 10:57:22,4.097s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-25 10:57:22,2023-07-25 10:57:24,2.050s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-25 10:57:24,2023-07-25 10:57:26,1.837s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-25 10:57:26,2023-07-25 10:57:28,2.049s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:28,2023-07-25 10:57:35,7.064s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:35,2023-07-25 10:57:42,6.974s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:42,2023-07-25 10:57:44,1.983s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:44,2023-07-25 10:57:46,1.971s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:46,2023-07-25 10:57:48,1.970s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:48,2023-07-25 10:57:50,1.968s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:50,2023-07-25 10:57:52,2.104s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-25 10:57:52,2023-07-25 10:57:54,1.898s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Reviews""))",Chrome 114.0.0.0,,,2023-07-25 10:57:54,2023-07-25 10:57:56,2.109s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Description""))",Chrome 114.0.0.0,,,2023-07-25 10:57:56,2023-07-25 10:57:58,1.939s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-25 10:57:58,2023-07-25 10:58:00,2.013s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/svg_Add to cart_chakra-icon css-1ev3uyk""))",Chrome 114.0.0.0,,,2023-07-25 10:58:00,2023-07-25 10:58:02,2.075s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_bn bn_chakra-button css-1cquxk8""))",Chrome 114.0.0.0,,,2023-07-25 10:58:02,2023-07-25 10:58:04,1.991s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Cancel""))",Chrome 114.0.0.0,,,2023-07-25 10:58:04,2023-07-25 10:58:06,1.983s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_bn bn_chakra-input css-1868lrh""), ""blackfriday"")",Chrome 114.0.0.0,,,2023-07-25 10:58:06,2023-07-25 10:58:10,4.074s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_apply""))",Chrome 114.0.0.0,,,2023-07-25 10:58:10,2023-07-25 10:58:45,35.043s,FAILED
,,,,,,,
Test Cases/LC/Filter,Chrome 114.0.0.0,,,2023-07-25 10:58:45,2023-07-25 10:59:23,38.406s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-25 10:58:45,2023-07-25 10:58:48,2.211s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-25 10:58:48,2023-07-25 10:58:49,1.721s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-25 10:58:49,2023-07-25 10:58:50,0.167s,PASSED
"click(findTestObject(""Filter/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-25 10:58:50,2023-07-25 10:58:50,0.519s,PASSED
delay(8),Chrome 114.0.0.0,,,2023-07-25 10:58:50,2023-07-25 10:58:58,8.033s,PASSED
"dragAndDropToObject(findTestObject(""Filter/Page_Vite  React  TS/div_by price_example-track example-track-1""), findTestObject(""Filter/Page_Vite  React  TS/div_by price_example-thumb example-thumb-0 active""))",Chrome 114.0.0.0,,,2023-07-25 10:58:58,2023-07-25 10:59:00,1.599s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/select_allKhMinhhonag (1)""), ""20"", true)",Chrome 114.0.0.0,,,2023-07-25 10:59:00,2023-07-25 10:59:05,5.563s,PASSED
delay(8),Chrome 114.0.0.0,,,2023-07-25 10:59:05,2023-07-25 10:59:13,8.004s,PASSED
"verifyElementText(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/p_There is no result found""), ""There is no result found"")",Chrome 114.0.0.0,,,2023-07-25 10:59:13,2023-07-25 10:59:14,0.375s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/select_allKhMinhhonag (1)""), ""15"", true)",Chrome 114.0.0.0,,,2023-07-25 10:59:14,2023-07-25 10:59:15,1.024s,PASSED
delay(8),Chrome 114.0.0.0,,,2023-07-25 10:59:15,2023-07-25 10:59:23,8.008s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-25 10:59:23,2023-07-25 10:59:23,0.793s,PASSED
,,,,,,,
Test Cases/LC/Searching,Chrome 114.0.0.0,,,2023-07-25 10:59:23,2023-07-25 11:00:18,54.124s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-25 10:59:24,2023-07-25 10:59:25,1.617s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-25 10:59:25,2023-07-25 10:59:27,1.653s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-25 10:59:27,2023-07-25 10:59:27,0.142s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-25 10:59:27,2023-07-25 10:59:28,0.522s,PASSED
"setText(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-25 10:59:28,2023-07-25 10:59:32,4.082s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_96ccf5""))",Chrome 114.0.0.0,,,2023-07-25 10:59:32,2023-07-25 10:59:36,3.902s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-25 10:59:36,2023-07-25 10:59:36,0.389s,PASSED
