Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-24 11:05:27,2023-07-24 11:09:37,4m - 9.875s,FAILED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-24 11:05:27,2023-07-24 11:06:38,1m - 10.189s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-24 11:05:28,2023-07-24 11:05:31,2.750s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-24 11:05:31,2023-07-24 11:05:32,0.923s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-24 11:05:32,2023-07-24 11:05:32,0.168s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-24 11:05:32,2023-07-24 11:05:32,0.675s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-24 11:05:32,2023-07-24 11:05:38,5.515s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-24 11:05:38,2023-07-24 11:05:42,4.212s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-24 11:05:42,2023-07-24 11:05:46,3.990s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-24 11:05:46,2023-07-24 11:05:47,0.503s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-24 11:05:47,2023-07-24 11:05:47,0.432s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 114.0.0.0,,,2023-07-24 11:05:47,2023-07-24 11:05:48,0.510s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 114.0.0.0,,,2023-07-24 11:05:48,2023-07-24 11:05:48,0.778s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-24 11:05:48,2023-07-24 11:05:49,0.407s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-24 11:05:49,2023-07-24 11:05:49,0.485s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-24 11:05:49,2023-07-24 11:05:50,0.341s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-24 11:05:50,2023-07-24 11:05:50,0.514s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-24 11:05:50,2023-07-24 11:05:51,0.493s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-24 11:05:51,2023-07-24 11:05:51,0.441s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-24 11:05:51,2023-07-24 11:05:51,0.413s,PASSED
