Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ts1,Edge Chromium 114,,,2023-06-30 14:32:50,2023-06-30 14:33:50,59.518s,PASSED
,,,,,,,
Test Cases/Login/Doauto,Edge Chromium 114,,,2023-06-30 14:32:51,2023-06-30 14:33:10,19.391s,PASSED
"openBrowser("""")",Edge Chromium 114,,,2023-06-30 14:32:51,2023-06-30 14:32:55,3.917s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Edge Chromium 114,,,2023-06-30 14:32:55,2023-06-30 14:32:57,1.393s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Home""))",Edge Chromium 114,,,2023-06-30 14:32:57,2023-06-30 14:32:59,2.180s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Customer Login""))",Edge Chromium 114,,,2023-06-30 14:32:59,2023-06-30 14:32:59,0.505s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Edge Chromium 114,,,2023-06-30 14:32:59,2023-06-30 14:33:03,3.528s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Login""))",Edge Chromium 114,,,2023-06-30 14:33:03,2023-06-30 14:33:04,0.724s,PASSED
closeBrowser(),Edge Chromium 114,,,2023-06-30 14:33:04,2023-06-30 14:33:10,6.572s,PASSED
,,,,,,,
Test Cases/Login/Example,Edge Chromium 114,,,2023-06-30 14:33:10,2023-06-30 14:33:25,14.356s,PASSED
"openBrowser(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Edge Chromium 114,,,2023-06-30 14:33:11,2023-06-30 14:33:14,3.116s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Home""))",Edge Chromium 114,,,2023-06-30 14:33:14,2023-06-30 14:33:16,1.645s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Edge Chromium 114,,,2023-06-30 14:33:16,2023-06-30 14:33:17,1.042s,PASSED
maximizeWindow(),Edge Chromium 114,,,2023-06-30 14:33:17,2023-06-30 14:33:17,0.176s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Edge Chromium 114,,,2023-06-30 14:33:17,2023-06-30 14:33:20,2.715s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Edge Chromium 114,,,2023-06-30 14:33:20,2023-06-30 14:33:20,0.686s,PASSED
closeBrowser(),Edge Chromium 114,,,2023-06-30 14:33:20,2023-06-30 14:33:25,4.212s,PASSED
,,,,,,,
