Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ts2,Chrome 114.0.0.0,,,2023-07-05 15:36:35,2023-07-05 15:37:36,1m - 1.004s,PASSED
,,,,,,,
Test Cases/Login/Doauto,Chrome 114.0.0.0,,,2023-07-05 15:36:36,2023-07-05 15:36:47,11.413s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-05 15:36:36,2023-07-05 15:36:39,3.139s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-07-05 15:36:39,2023-07-05 15:36:41,1.978s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-07-05 15:36:41,2023-07-05 15:36:43,1.886s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-07-05 15:36:43,2023-07-05 15:36:44,0.532s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 15:36:44,2023-07-05 15:36:45,1.729s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-07-05 15:36:45,2023-07-05 15:36:46,0.430s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-05 15:36:46,2023-07-05 15:36:47,1.156s,PASSED
,,,,,,,
Test Cases/Login/Example,Chrome 114.0.0.0,,,2023-07-05 15:36:47,2023-07-05 15:36:57,10.197s,PASSED
"openBrowser(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-07-05 15:36:47,2023-07-05 15:36:51,3.892s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-07-05 15:36:51,2023-07-05 15:36:53,1.904s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-07-05 15:36:53,2023-07-05 15:36:54,0.548s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-05 15:36:54,2023-07-05 15:36:54,0.151s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-07-05 15:36:54,2023-07-05 15:36:55,1.604s,PASSED
"click(findTestObject(""Object Repository/Ẽample/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-07-05 15:36:55,2023-07-05 15:36:56,0.535s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-07-05 15:36:56,2023-07-05 15:36:57,1.155s,PASSED
,,,,,,,
Test Cases/Login/manager,Chrome 114.0.0.0,,,2023-07-05 15:36:57,2023-07-05 15:37:36,38.952s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-05 15:36:58,2023-07-05 15:37:00,1.632s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-07-05 15:37:00,2023-07-05 15:37:01,1.865s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-07-05 15:37:01,2023-07-05 15:37:03,1.588s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Bank Manager Login""))",Chrome 114.0.0.0,,,2023-07-05 15:37:03,2023-07-05 15:37:04,1.055s,PASSED
"click(findTestObject(""Object Repository/Page_XYZ Bank/button_Add Customer""))",Chrome 114.0.0.0,,,2023-07-05 15:37:04,2023-07-05 15:37:06,2.342s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_First Name_form-control ng-pristine n_693e51""), ""lkjhgf"")",Chrome 114.0.0.0,,,2023-07-05 15:37:06,2023-07-05 15:37:08,1.812s,PASSED
"setText(findTestObject(""Object Repository/Page_XYZ Bank/input_Last Name_form-control ng-pristine ng_64913d""), ""jnbhgvf"")",Chrome 114.0.0.0,,,2023-07-05 15:37:08,2023-07-05 15:37:10,1.331s,PASSED
