Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-17 16:14:38,2023-07-17 16:17:18,2m - 39.691s,PASSED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-17 16:14:38,2023-07-17 16:15:48,1m - 9.185s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-17 16:14:39,2023-07-17 16:14:42,3.395s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-17 16:14:42,2023-07-17 16:14:43,0.864s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-17 16:14:43,2023-07-17 16:14:43,0.165s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-17 16:14:43,2023-07-17 16:14:44,0.871s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-17 16:14:44,2023-07-17 16:14:49,5.174s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-17 16:14:49,2023-07-17 16:14:53,3.875s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-17 16:14:53,2023-07-17 16:14:57,3.566s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-17 16:14:57,2023-07-17 16:14:57,0.494s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-17 16:14:57,2023-07-17 16:14:58,0.404s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 114.0.0.0,,,2023-07-17 16:14:58,2023-07-17 16:14:58,0.496s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 114.0.0.0,,,2023-07-17 16:14:58,2023-07-17 16:14:59,0.817s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-17 16:14:59,2023-07-17 16:14:59,0.437s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-17 16:14:59,2023-07-17 16:15:00,0.452s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-17 16:15:00,2023-07-17 16:15:00,0.348s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:00,2023-07-17 16:15:01,0.491s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:01,2023-07-17 16:15:01,0.503s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:01,2023-07-17 16:15:02,0.502s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:02,2023-07-17 16:15:02,0.403s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:02,2023-07-17 16:15:02,0.409s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:02,2023-07-17 16:15:03,0.389s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:03,2023-07-17 16:15:03,0.476s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-17 16:15:03,2023-07-17 16:15:04,0.502s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Reviews""))",Chrome 114.0.0.0,,,2023-07-17 16:15:04,2023-07-17 16:15:04,0.617s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Description""))",Chrome 114.0.0.0,,,2023-07-17 16:15:04,2023-07-17 16:15:05,0.496s,PASSED
