Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-17 15:39:49,2023-07-17 15:42:36,2m - 46.936s,PASSED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-17 15:39:49,2023-07-17 15:41:01,1m - 12.379s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-17 15:39:50,2023-07-17 15:39:52,2.663s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-17 15:39:52,2023-07-17 15:39:53,1.125s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-17 15:39:53,2023-07-17 15:39:54,0.178s,PASSED
"click(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-17 15:39:54,2023-07-17 15:39:54,0.539s,PASSED
"setText(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-17 15:39:54,2023-07-17 15:39:59,4.979s,PASSED
"click(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-17 15:39:59,2023-07-17 15:40:03,4.178s,PASSED
"click(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-17 15:40:03,2023-07-17 15:40:08,4.774s,PASSED
"click(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-17 15:40:08,2023-07-17 15:40:10,1.630s,PASSED
"click(findTestObject(""Object Repository/productdetailed/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-17 15:40:10,2023-07-17 15:40:10,0.407s,PASSED
