Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Ts2,Chrome 114.0.0.0,,,2023-06-30 14:28:26,2023-06-30 14:29:13,46.927s,PASSED
,,,,,,,
Test Cases/Login/Doauto,Chrome 114.0.0.0,,,2023-06-30 14:28:27,2023-06-30 14:28:41,14.181s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-06-30 14:28:28,2023-06-30 14:28:33,5.412s,PASSED
"navigateToUrl(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:28:33,2023-06-30 14:28:35,1.630s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:28:35,2023-06-30 14:28:37,1.773s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-06-30 14:28:37,2023-06-30 14:28:37,0.745s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/select_---Your Name---       Hermoine Grang_6e895b""), ""2"", true)",Chrome 114.0.0.0,,,2023-06-30 14:28:37,2023-06-30 14:28:39,1.636s,PASSED
"click(findTestObject(""Object Repository/tesattuo/Page_XYZ Bank/button_Login""))",Chrome 114.0.0.0,,,2023-06-30 14:28:39,2023-06-30 14:28:40,0.569s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 14:28:40,2023-06-30 14:28:41,1.294s,PASSED
,,,,,,,
Test Cases/Login/Example,Chrome 114.0.0.0,,,2023-06-30 14:28:41,2023-06-30 14:28:51,10.494s,PASSED
"openBrowser(""https://www.globalsqa.com/angularJs-protractor/BankingProject/#/account"")",Chrome 114.0.0.0,,,2023-06-30 14:28:41,2023-06-30 14:28:45,3.442s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Home""))",Chrome 114.0.0.0,,,2023-06-30 14:28:45,2023-06-30 14:28:46,1.514s,PASSED
"click(findTestObject(""Object Repository/ẽample/Page_XYZ Bank/button_Customer Login""))",Chrome 114.0.0.0,,,2023-06-30 14:28:46,2023-06-30 14:28:47,0.537s,PASSED
