Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 115.0.0.0,,,2023-07-31 14:29:19,2023-07-31 14:39:21,10m - 1.745s,FAILED
,,,,,,,
Test Cases/LC/Cart,Chrome 115.0.0.0,,,2023-07-31 14:29:19,2023-07-31 14:30:36,1m - 16.534s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 14:29:20,2023-07-31 14:29:24,3.575s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 115.0.0.0,,,2023-07-31 14:29:24,2023-07-31 14:29:25,1.582s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 14:29:25,2023-07-31 14:29:26,0.280s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 115.0.0.0,,,2023-07-31 14:29:26,2023-07-31 14:29:27,1.078s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 115.0.0.0,,,2023-07-31 14:29:27,2023-07-31 14:29:33,6.478s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 115.0.0.0,,,2023-07-31 14:29:33,2023-07-31 14:29:37,4.191s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 115.0.0.0,,,2023-07-31 14:29:37,2023-07-31 14:29:41,4.155s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 115.0.0.0,,,2023-07-31 14:29:41,2023-07-31 14:29:42,0.495s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 115.0.0.0,,,2023-07-31 14:29:42,2023-07-31 14:29:43,0.537s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 115.0.0.0,,,2023-07-31 14:29:43,2023-07-31 14:29:43,0.509s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 115.0.0.0,,,2023-07-31 14:29:43,2023-07-31 14:29:44,0.985s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 115.0.0.0,,,2023-07-31 14:29:44,2023-07-31 14:29:45,0.514s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 115.0.0.0,,,2023-07-31 14:29:45,2023-07-31 14:29:45,0.459s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 115.0.0.0,,,2023-07-31 14:29:45,2023-07-31 14:29:45,0.398s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:45,2023-07-31 14:29:46,0.530s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:46,2023-07-31 14:29:46,0.533s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:46,2023-07-31 14:29:47,0.408s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:47,2023-07-31 14:29:47,0.437s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:47,2023-07-31 14:29:48,0.519s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:48,2023-07-31 14:29:48,0.474s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:48,2023-07-31 14:29:49,0.561s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:29:49,2023-07-31 14:29:49,0.523s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Reviews""))",Chrome 115.0.0.0,,,2023-07-31 14:29:49,2023-07-31 14:29:50,0.522s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Description""))",Chrome 115.0.0.0,,,2023-07-31 14:29:50,2023-07-31 14:29:50,0.526s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 115.0.0.0,,,2023-07-31 14:29:50,2023-07-31 14:29:51,0.701s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/svg_Add to cart_chakra-icon css-1ev3uyk""))",Chrome 115.0.0.0,,,2023-07-31 14:29:51,2023-07-31 14:29:52,0.550s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_bn bn_chakra-button css-1cquxk8""))",Chrome 115.0.0.0,,,2023-07-31 14:29:52,2023-07-31 14:29:52,0.546s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Cancel""))",Chrome 115.0.0.0,,,2023-07-31 14:29:52,2023-07-31 14:29:53,0.590s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_bn bn_chakra-input css-1868lrh""), ""blackfriday"")",Chrome 115.0.0.0,,,2023-07-31 14:29:53,2023-07-31 14:29:54,1.148s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_apply""))",Chrome 115.0.0.0,,,2023-07-31 14:29:54,2023-07-31 14:29:54,0.469s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_- 1""))",Chrome 115.0.0.0,,,2023-07-31 14:29:54,2023-07-31 14:29:59,5.081s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/svg_apply_chakra-icon css-onkibi""))",Chrome 115.0.0.0,,,2023-07-31 14:29:59,2023-07-31 14:30:00,0.463s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_bn bn_chakra-button css-1cquxk8""))",Chrome 115.0.0.0,,,2023-07-31 14:30:00,2023-07-31 14:30:00,0.522s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Yes""))",Chrome 115.0.0.0,,,2023-07-31 14:30:00,2023-07-31 14:30:01,0.576s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_OK""))",Chrome 115.0.0.0,,,2023-07-31 14:30:01,2023-07-31 14:30:02,0.556s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Back to shop""))",Chrome 115.0.0.0,,,2023-07-31 14:30:02,2023-07-31 14:30:03,1.183s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Buy now""))",Chrome 115.0.0.0,,,2023-07-31 14:30:03,2023-07-31 14:30:06,3.433s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Proceed to Checkout""))",Chrome 115.0.0.0,,,2023-07-31 14:30:06,2023-07-31 14:30:07,0.451s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_23""))",Chrome 115.0.0.0,,,2023-07-31 14:30:07,2023-07-31 14:30:10,3.743s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/select_all NgtKh""), ""15"", true)",Chrome 115.0.0.0,,,2023-07-31 14:30:10,2023-07-31 14:30:14,4.068s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_Banh khoai deo_chakra-image css-lxd7e7""))",Chrome 115.0.0.0,,,2023-07-31 14:30:14,2023-07-31 14:30:18,3.635s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Buy now""))",Chrome 115.0.0.0,,,2023-07-31 14:30:18,2023-07-31 14:30:22,3.798s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_bn bn_chakra-input css-1868lrh""), ""eetyu"")",Chrome 115.0.0.0,,,2023-07-31 14:30:22,2023-07-31 14:30:23,0.902s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_apply""))",Chrome 115.0.0.0,,,2023-07-31 14:30:23,2023-07-31 14:30:23,0.441s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Your coupon is invalid""), 0)",Chrome 115.0.0.0,,,2023-07-31 14:30:23,2023-07-31 14:30:27,3.782s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_homeproductabout uscontact0Shopping car_242c25""))",Chrome 115.0.0.0,,,2023-07-31 14:30:27,2023-07-31 14:30:27,0.384s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_bn bn_chakra-input css-1868lrh""), ""tyuioghjkl"")",Chrome 115.0.0.0,,,2023-07-31 14:30:27,2023-07-31 14:30:29,1.069s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_homeproductabout uscontact0Shopping car_242c25""))",Chrome 115.0.0.0,,,2023-07-31 14:30:29,2023-07-31 14:30:29,0.377s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_bn bn_chakra-input css-1868lrh""), ""blackfriday"")",Chrome 115.0.0.0,,,2023-07-31 14:30:29,2023-07-31 14:30:30,0.961s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_apply""))",Chrome 115.0.0.0,,,2023-07-31 14:30:30,2023-07-31 14:30:30,0.452s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Clean Cart""))",Chrome 115.0.0.0,,,2023-07-31 14:30:30,2023-07-31 14:30:34,3.718s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Yes""))",Chrome 115.0.0.0,,,2023-07-31 14:30:34,2023-07-31 14:30:35,0.562s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_OK""))",Chrome 115.0.0.0,,,2023-07-31 14:30:35,2023-07-31 14:30:35,0.586s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-07-31 14:30:35,2023-07-31 14:30:36,0.862s,PASSED
,,,,,,,
Test Cases/LC/Filter,Chrome 115.0.0.0,,,2023-07-31 14:30:36,2023-07-31 14:31:14,37.699s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 14:30:36,2023-07-31 14:30:38,1.779s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 115.0.0.0,,,2023-07-31 14:30:38,2023-07-31 14:30:40,1.518s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 14:30:40,2023-07-31 14:30:40,0.177s,PASSED
"click(findTestObject(""Filter/Page_Vite  React  TS/p_product""))",Chrome 115.0.0.0,,,2023-07-31 14:30:40,2023-07-31 14:30:41,0.683s,PASSED
delay(8),Chrome 115.0.0.0,,,2023-07-31 14:30:41,2023-07-31 14:30:49,8.032s,PASSED
"dragAndDropToObject(findTestObject(""Filter/Page_Vite  React  TS/div_by price_example-track example-track-1""), findTestObject(""Filter/Page_Vite  React  TS/div_by price_example-thumb example-thumb-0 active""))",Chrome 115.0.0.0,,,2023-07-31 14:30:49,2023-07-31 14:30:51,1.870s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/select_allKhMinhhonag (1)""), ""20"", true)",Chrome 115.0.0.0,,,2023-07-31 14:30:51,2023-07-31 14:30:55,4.674s,PASSED
delay(8),Chrome 115.0.0.0,,,2023-07-31 14:30:55,2023-07-31 14:31:03,8.016s,PASSED
"verifyElementText(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/p_There is no result found""), ""There is no result found"")",Chrome 115.0.0.0,,,2023-07-31 14:31:03,2023-07-31 14:31:04,0.472s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Filter/Page_Vite  React  TS/select_allKhMinhhonag (1)""), ""15"", true)",Chrome 115.0.0.0,,,2023-07-31 14:31:04,2023-07-31 14:31:05,1.259s,PASSED
delay(8),Chrome 115.0.0.0,,,2023-07-31 14:31:05,2023-07-31 14:31:13,8.012s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-07-31 14:31:13,2023-07-31 14:31:14,0.757s,PASSED
,,,,,,,
Test Cases/LC/Searching,Chrome 115.0.0.0,,,2023-07-31 14:31:14,2023-07-31 14:32:10,56.646s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 14:31:14,2023-07-31 14:31:16,1.857s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 115.0.0.0,,,2023-07-31 14:31:16,2023-07-31 14:31:17,1.455s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 14:31:17,2023-07-31 14:31:18,0.167s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/p_product""))",Chrome 115.0.0.0,,,2023-07-31 14:31:18,2023-07-31 14:31:18,0.681s,PASSED
"setText(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 115.0.0.0,,,2023-07-31 14:31:18,2023-07-31 14:31:23,4.650s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/div_Local specialtys areasThe best offer th_96ccf5""))",Chrome 115.0.0.0,,,2023-07-31 14:31:23,2023-07-31 14:31:24,0.850s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 115.0.0.0,,,2023-07-31 14:31:24,2023-07-31 14:31:27,3.318s,PASSED
"click(findTestObject(""Object Repository/Searching/Page_Vite  React  TS/button_Reviews""))",Chrome 115.0.0.0,,,2023-07-31 14:31:27,2023-07-31 14:31:31,4.140s,PASSED
