Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-19 15:29:29,2023-07-19 15:33:29,3m - 59.794s,FAILED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-19 15:29:30,2023-07-19 15:30:44,1m - 14.025s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-19 15:29:30,2023-07-19 15:29:33,2.784s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-19 15:29:33,2023-07-19 15:29:34,1.139s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-19 15:29:34,2023-07-19 15:29:34,0.183s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-19 15:29:34,2023-07-19 15:29:35,0.785s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-19 15:29:35,2023-07-19 15:29:41,5.813s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-19 15:29:41,2023-07-19 15:29:45,4.014s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-19 15:29:45,2023-07-19 15:29:50,4.651s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-19 15:29:50,2023-07-19 15:29:50,0.484s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-19 15:29:50,2023-07-19 15:29:50,0.417s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 114.0.0.0,,,2023-07-19 15:29:50,2023-07-19 15:29:51,0.519s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 114.0.0.0,,,2023-07-19 15:29:51,2023-07-19 15:29:52,0.953s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-19 15:29:52,2023-07-19 15:29:52,0.488s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-19 15:29:52,2023-07-19 15:29:53,0.521s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 114.0.0.0,,,2023-07-19 15:29:53,2023-07-19 15:29:53,0.364s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:53,2023-07-19 15:29:54,0.541s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:54,2023-07-19 15:29:55,0.874s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:55,2023-07-19 15:29:55,0.418s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:55,2023-07-19 15:29:56,0.403s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:56,2023-07-19 15:29:56,0.400s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 114.0.0.0,,,2023-07-19 15:29:56,2023-07-19 15:29:56,0.391s,PASSED
