Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 115.0.0.0,,,2023-07-31 14:18:32,2023-07-31 14:27:37,9m - 5.311s,ERROR
,,,,,,,
Test Cases/LC/Cart,Chrome 115.0.0.0,,,2023-07-31 14:18:32,2023-07-31 14:19:52,1m - 19.905s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-07-31 14:18:33,2023-07-31 14:18:36,3.658s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 115.0.0.0,,,2023-07-31 14:18:36,2023-07-31 14:18:38,1.986s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-07-31 14:18:38,2023-07-31 14:18:39,0.283s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 115.0.0.0,,,2023-07-31 14:18:39,2023-07-31 14:18:39,0.699s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 115.0.0.0,,,2023-07-31 14:18:39,2023-07-31 14:18:48,9.061s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 115.0.0.0,,,2023-07-31 14:18:48,2023-07-31 14:18:53,4.104s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 115.0.0.0,,,2023-07-31 14:18:53,2023-07-31 14:18:56,3.844s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 115.0.0.0,,,2023-07-31 14:18:56,2023-07-31 14:18:57,0.546s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 115.0.0.0,,,2023-07-31 14:18:57,2023-07-31 14:18:57,0.431s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 115.0.0.0,,,2023-07-31 14:18:57,2023-07-31 14:18:58,0.538s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 115.0.0.0,,,2023-07-31 14:18:58,2023-07-31 14:18:59,0.834s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 115.0.0.0,,,2023-07-31 14:18:59,2023-07-31 14:18:59,0.480s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 115.0.0.0,,,2023-07-31 14:18:59,2023-07-31 14:19:00,0.525s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Successfully""), 0)",Chrome 115.0.0.0,,,2023-07-31 14:19:00,2023-07-31 14:19:00,0.373s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:00,2023-07-31 14:19:01,0.574s,PASSED
"doubleClick(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:01,2023-07-31 14:19:02,0.914s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:02,2023-07-31 14:19:02,0.378s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:02,2023-07-31 14:19:02,0.406s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:02,2023-07-31 14:19:03,0.397s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:03,2023-07-31 14:19:03,0.422s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_swiper-button-next""))",Chrome 115.0.0.0,,,2023-07-31 14:19:03,2023-07-31 14:19:04,0.539s,PASSED
