Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
LC,Chrome 114.0.0.0,,,2023-07-18 09:50:44,2023-07-18 09:53:33,2m - 49.231s,PASSED
,,,,,,,
Test Cases/LC/Cart,Chrome 114.0.0.0,,,2023-07-18 09:50:44,2023-07-18 09:52:00,1m - 15.727s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-18 09:50:45,2023-07-18 09:50:48,2.954s,PASSED
"navigateToUrl(""http://localhost:5173/"")",Chrome 114.0.0.0,,,2023-07-18 09:50:48,2023-07-18 09:50:49,1.198s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-18 09:50:49,2023-07-18 09:50:49,0.203s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_product""))",Chrome 114.0.0.0,,,2023-07-18 09:50:49,2023-07-18 09:50:50,0.794s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_The best offer that we offer to the w_af0838""), ""Bún"")",Chrome 114.0.0.0,,,2023-07-18 09:50:50,2023-07-18 09:50:57,6.496s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/img_by category_chakra-image css-lxd7e7""))",Chrome 114.0.0.0,,,2023-07-18 09:50:57,2023-07-18 09:51:01,4.195s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show more""))",Chrome 114.0.0.0,,,2023-07-18 09:51:01,2023-07-18 09:51:05,4.278s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Pellentesque habitan morbi tristiquePelle_e1746d""))",Chrome 114.0.0.0,,,2023-07-18 09:51:05,2023-07-18 09:51:06,0.490s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/p_Show less""))",Chrome 114.0.0.0,,,2023-07-18 09:51:06,2023-07-18 09:51:06,0.390s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_Add to cart_css-148p1cq""))",Chrome 114.0.0.0,,,2023-07-18 09:51:06,2023-07-18 09:51:07,0.515s,PASSED
"setText(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/input_Add to cart_chakra-input css-108b1as""), ""2345678"")",Chrome 114.0.0.0,,,2023-07-18 09:51:07,2023-07-18 09:51:07,0.925s,PASSED
"click(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/button_Add to cart""))",Chrome 114.0.0.0,,,2023-07-18 09:51:07,2023-07-18 09:51:08,0.483s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Cart/Page_Vite  React  TS/div_You item already in shopping cart""), 0)",Chrome 114.0.0.0,,,2023-07-18 09:51:08,2023-07-18 09:51:08,0.444s,PASSED
